14,10,-18.8106
14,11,-3491.73
14,95,-658.31
14,96,967.779
14,97,3183.1
14,98,658.31
14,99,-967.779
14,100,-3183.1
15,6,-3641.71
15,7,-897.724
15,8,-122.244
15,9,3641.71
15,10,897.724
15,11,122.244
15,95,-3029.11
15,96,895.027
15,97,-1080.18
15,98,3029.11
15,99,-895.027
15,100,1080.18
16,6,-313.976
16,7,-3832.33
16,8,-846.776
16,9,313.976
16,10,3832.33
16,11,846.776
16,95,-1371.43
16,96,-3360.14
16,97,537.814
16,98,1371.43
16,99,3360.14
16,100,-537.814
17,6,-859.296
17,7,-19.2705
17,8,-3577.09
17,9,859.296
17,10,19.2705
17,11,3577.09
17,95,674.403
17,96,-991.437
17,97,-3260.92
17,98,-674.403
17,99,991.437
17,100,3260.92
18,10,1.03156e+06
18,12,-1.03156e+06
18,99,574747
18,101,-574747
19,9,3129.93
19,10,771.564
19,11,105.065
19,13,-3129.93
19,14,-771.564
19,15,-105.065
19,98,2603.42
19,99,-769.246
19,100,928.378
19,102,-2603.42
19,103,769.246
19,104,-928.378
20,9,276.937
20,10,3380.25
20,11,746.885
20,13,-276.937
20,14,-3380.25
20,15,-746.885
20,98,1209.65
20,99,2963.75
20,100,-474.37
20,102,-1209.65
20,103,-2963.75
20,104,474.37
21,9,738.537
21,10,16.5623
21,11,3074.39
21,13,-738.537
21,14,-16.5623
21,15,-3074.39
21,98,-579.627
21,99,852.107
21,100,2802.65
21,102,579.627
21,103,-852.107
21,104,-2802.65
22,10,-1.03171e+06
22,12,1.03171e+06
22,99,-574828
22,101,574828
23,9,-3215.92
23,10,-792.762
23,11,-107.951
23,13,3215.92
23,14,792.762
23,15,107.951
23,98,-2674.94
23,99,790.38
23,100,-953.884
23,102,2674.94
23,103,-790.38
23,104,953.884
24,9,-282.388
24,10,-3446.78
24,11,-761.587
24,13,282.388
24,14,3446.78
24,15,761.587
24,98,-1233.46
24,99,-3022.09
24,100,483.707
24,102,1233.46
24,103,3022.09
24,104,-483.707
25,9,-760.396
25,10,-17.0525
25,11,-3165.39
25,13,760.396
25,14,17.0525
25,15,3165.39
25,98,596.783
25,99,-877.327
25,100,-2885.6
25,102,-596.783
25,103,877.327
25,104,2885.6
26,13,4056.4
26,14,999.952
26,15,136.165
26,16,-4056.4
26,17,-999.952
26,18,-136.165
26,102,3374.04
26,103,-996.947
26,104,1203.18
26,105,-3374.04
26,106,996.947
26,107,-1203.18
27,13,356.191
27,14,4347.61
27,15,960.629
27,16,-356.191
27,17,-4347.61
27,18,-960.629
27,102,1555.83
27,103,3811.92
27,104,-610.125
27,105,-1555.83
27,106,-3811.92
27,107,610.125
28,13,959.127
28,14,21.5093
28,15,3992.67
28,16,-959.127
28,17,-21.5093
28,18,-3992.67
28,102,-752.753
28,103,1106.62
28,104,3639.76
28,105,752.753
28,106,-1106.62
28,107,-3639.76
29,13,-4146.73
29,14,-1022.22
29,15,-139.197
29,16,4146.73
29,17,1022.22
29,18,139.197
29,102,-3449.17
29,103,1019.15
29,104,-1229.97
29,105,3449.17
29,106,-1019.15
29,107,1229.97
30,13,-361.838
30,14,-4416.53
30,15,-975.858
30,16,361.838
30,17,4416.53
30,18,975.858
30,102,-1580.49
30,103,-3872.35
30,104,619.797
30,105,1580.49
30,106,3872.35
30,107,-619.797
31,13,-982.173
31,14,-22.0261
31,15,-4088.61
31,16,982.173
31,17,22.0261
31,18,4088.61
31,102,770.841
31,103,-1133.21
31,104,-3727.22
31,105,-770.841
31,106,1133.21
31,107,3727.22
32,105,49297.1
32,175,-49297.1
33,17,1.4493e-11
33,106,49823.3
33,176,-49823.3
34,18,-1.37175e-11
34,107,47157.4
34,177,-47157.4
35,19,174198
35,22,-174198
35,108,104336
35,111,-104336
36,19,14711.4
36,20,2057.88
36,21,1426.43
36,25,-14711.4
36,26,-2057.88
36,27,-1426.43
36,108,9495.69
36,109,-3803.27
36,110,3509.68
36,114,-9495.69
36,115,3803.27
36,116,-3509.68
37,19,1559.65
37,20,11264.7
37,21,1621.57
37,25,-1559.65
37,26,-11264.7
37,27,-1621.57
37,108,3094.63
37,109,7285.39
37,110,-2034.54
37,114,-3094.63
37,115,-7285.39
37,116,2034.54
38,19,1529.15
38,20,769.527
38,21,10532.8
38,25,-1529.15
38,26,-769.527
38,27,-10532.8
38,108,-2354.32
38,109,2392.1
38,110,7023.41
38,114,2354.32
38,115,-2392.1
38,116,-7023.41
39,19,354845
39,20,49637
39,21,34406.3
39,60,-354845
39,61,-49637
39,62,-34406.3
39,108,229041
39,109,-91736.9
39,110,84655.2
39,149,-229041
39,150,91736.9
39,151,-84655.2
40,19,51149.6
40,20,369431
40,21,53180.1
40,60,-51149.6
40,61,-369431
40,62,-53180.1
40,108,101490
40,109,238928
40,110,-66723.7
40,149,-101490
40,150,-238928
40,151,66723.7
41,19,50363.3
41,20,25344.7
41,21,346904
41,60,-50363.3
41,61,-25344.7
41,62,-346904
41,108,-77540.6
41,109,78784.9
41,110,231319
41,149,77540.6
41,150,-78784.9
41,151,-231319
42,19,-174353
42,22,174353
42,108,-104429
42,111,104429
43,22,6867.95
43,23,-6867.95
43,111,4113.55
43,112,-4113.55
44,22,-7027.05
44,23,7027.05
44,111,-4208.85
44,112,4208.85
45,23,55361.9
45,24,-55361.9
45,112,33158.9
45,113,-33158.9
46,23,-55525.4
46,24,55525.4
46,112,-33256.9
46,113,33256.9
47,19,-14804.5
47,20,-2070.9
47,21,-1435.46
47,25,14804.5
47,26,2070.9
47,27,1435.46
47,108,-9555.81
47,109,3827.35
47,110,-3531.9
47,114,9555.81
47,115,-3827.35
47,116,3531.9
48,19,-1574.57
48,20,-11372.5
48,21,-1637.08
48,25,1574.57
48,26,11372.5
48,27,1637.08
48,108,-3124.24
48,109,-7355.08
48,110,2054
48,114,3124.24
48,115,7355.08
48,116,-2054
49,19,-1545.99
49,20,-778
49,21,-10648.8
49,25,1545.99
49,26,778
49,27,10648.8
49,108,2380.24
49,109,-2418.44
49,110,-7100.74
49,114,-2380.24
49,115,2418.44
49,116,7100.74
50,26,815046
50,28,-815046
50,115,468304
50,117,-468304
51,25,179945
51,26,25171.3
51,27,17447.7
51,29,-179945
51,30,-25171.3
51,31,-17447.7
51,114,116149
51,115,-46520.6
51,116,42929.4
51,118,-116149
51,119,46520.6
51,120,-42929.4
52,25,20651.6
52,26,149158
52,27,21471.4
52,29,-20651.6
52,30,-149158
52,31,-21471.4
52,114,40976.6
52,115,96467
52,116,-26939.7
52,118,-40976.6
52,119,-96467
52,120,26939.7
53,25,18852.5
53,26,9487.28
53,27,129856
53,29,-18852.5
53,30,-9487.28
53,31,-129856
53,114,-29025.7
53,115,29491.5
53,116,86589.6
53,118,29025.7
53,119,-29491.5
53,120,-86589.6
54,26,-815202
54,28,815202
54,115,-468393
54,117,468393
55,25,-180038
55,26,-25184.3
55,27,-17456.7
55,29,180038
55,30,25184.3
55,31,17456.7
55,114,-116208
55,115,46544.5
55,116,-42951.5
55,118,116208
55,119,-46544.5
55,120,42951.5
56,25,-20666.3
56,26,-149264
56,27,-21486.7
56,29,20666.3
56,30,149264
56,31,21486.7
56,114,-41005.7
56,115,-96535.5
56,116,26958.8
56,118,41005.7
56,119,96535.5
56,120,-26958.8
57,25,-18869.9
57,26,-9496.05
57,27,-129976
57,29,18869.9
57,30,9496.05
57,31,129976
57,114,29052.5
57,115,-29518.8
57,116,-86669.7
57,118,-29052.5
57,119,29518.8
57,120,86669.7
58,29,7454.35
58,30,1042.74
58,31,722.784
58,32,-7454.35
58,33,-1042.74
58,34,-722.784
58,118,4811.53
58,119,-1927.15
58,120,1778.38
58,121,-4811.53
58,122,1927.15
58,123,-1778.38
59,29,849.3
59,30,6134.12
59,31,883.014
59,32,-849.3
59,33,-6134.12
59,34,-883.014
59,118,1685.16
59,119,3967.21
59,120,-1107.9
59,121,-1685.16
59,122,-3967.21
59,123,1107.9
60,29,778.017
60,30,391.528
60,31,5359
60,32,-778.017
60,33,-391.528
60,34,-5359
60,118,-1197.85
60,119,1217.08
60,120,3573.44
60,121,1197.85
60,122,-1217.08
60,123,-3573.44
61,29,-7548.24
61,30,-1055.87
61,31,-731.888
61,32,7548.24
61,33,1055.87
61,34,731.888
61,118,-4872.14
61,119,1951.42
61,120,-1800.78
61,121,4872.14
61,122,-1951.42
61,123,1800.78
62,29,-864.269
62,30,-6242.23
62,31,-898.577
62,32,864.269
62,33,6242.23
62,34,898.577
62,118,-1714.86
62,119,-4037.13
62,120,1127.42
62,121,1714.86
62,122,4037.13
62,123,-1127.42
63,29,-795.83
63,30,-400.492
63,31,-5481.7
63,32,795.83
63,33,400.492
63,34,5481.7
63,118,1225.28
63,119,-1244.94
63,120,-3655.26
63,121,-1225.28
63,122,1244.94
63,123,3655.26
64,32,305664
64,33,42757.4
64,34,29637.6
64,66,-305664
64,67,-42757.4
64,68,-29637.6
64,121,197296
64,122,-79022.3
64,123,72922.1
64,155,-197296
64,156,79022.3
64,157,-72922.1
65,32,34628.3
65,33,250105
65,34,36002.9
65,66,-34628.3
65,67,-250105
65,68,-36002.9
65,121,68708.8
65,122,161754
65,123,-45172
65,155,-68708.8
65,156,-161754
65,157,45172
66,32,32651
66,33,16431.2
66,34,224901
66,66,-32651
66,67,-16431.2
66,68,-224901
66,121,-50270.2
66,122,51077
66,123,149966
66,155,50270.2
66,156,-51077
66,157,-149966
67,35,58552.1
67,36,8190.47
67,37,5677.29
67,70,-58552.1
67,71,-8190.47
67,72,-5677.29
67,124,40864.1
67,125,-16177.9
67,126,15016.4
67,159,-40864.1
67,160,16177.9
67,161,-15016.4
68,35,6163.41
68,36,44515.6
68,37,6408.08
68,70,-6163.41
68,71,-44515.6
68,72,-6408.08
68,124,13223
68,125,30769.6
68,126,-8643.05
68,159,-13223
68,160,-30769.6
68,161,8643.05
69,35,5677.71
69,36,2857.24
69,37,39108.2
69,70,-5677.71
69,71,-2857.24
69,72,-39108.2
69,124,-9451.79
69,125,9492.45
69,126,28033.6
69,159,9451.79
69,160,-9492.45
69,161,-28033.6
70,35,1.75817e+07
70,36,2.45939e+06
70,37,1.70475e+06
70,89,-1.75817e+07
70,90,-2.45939e+06
70,91,-1.70475e+06
70,124,1.22705e+07
70,125,-4.85783e+06
70,126,4.50904e+06
70,178,-1.22705e+07
70,179,4.85783e+06
70,180,-4.50904e+06
71,35,2.00189e+06
71,36,1.44588e+07
71,37,2.08136e+06
71,89,-2.00189e+06
71,90,-1.44588e+07
71,91,-2.08136e+06
71,124,4.29484e+06
71,125,9.99402e+06
71,126,-2.80728e+06
71,178,-4.29484e+06
71,179,-9.99402e+06
71,180,2.80728e+06
72,35,1.90113e+06
72,36,956721
72,37,1.3095e+07
72,89,-1.90113e+06
72,90,-956721
72,91,-1.3095e+07
72,124,-3.16485e+06
72,125,3.17846e+06
72,126,9.38681e+06
72,178,3.16485e+06
72,179,-3.17846e+06
72,180,-9.38681e+06
73,35,1727.27
73,80,-1727.27
73,124,4526.78
73,169,-4526.78
74,36,1626.32
74,81,-1626.32
74,125,4041.49
74,170,-4041.49
75,37,1599.05
75,82,-1599.05
75,126,3996.97
75,171,-3996.97
76,38,447263
76,39,62564.7
76,40,43367.2
76,73,-447263
76,74,-62564.7
76,75,-43367.2
76,127,312149
76,128,-123579
76,129,114706
76,162,-312149
76,163,123579
76,164,-114706
77,38,49808.6
77,39,359746
77,40,51785.8
77,73,-49808.6
77,74,-359746
77,75,-51785.8
77,127,106859
77,128,248659
77,129,-69847.4
77,162,-106859
77,163,-248659
77,164,69847.4
78,38,40949.7
78,39,20607.5
78,40,282063
78,73,-40949.7
78,74,-20607.5
78,75,-282063
78,127,-68169.7
78,128,68463
78,129,202189
78,162,68169.7
78,163,-68463
78,164,-202189
79,38,1.67051e+06
79,39,233677
79,40,161975
79,48,-1.67051e+06
79,49,-233677
79,50,-161975
79,127,1.16587e+06
79,128,-461563
79,129,428423
79,137,-1.16587e+06
79,138,461563
79,139,-428423
80,38,175154
80,39,1.26506e+06
80,40,182107
80,48,-175154
80,49,-1.26506e+06
80,50,-182107
80,127,375775
80,128,874423
80,129,-245622
80,137,-375775
80,138,-874423
80,139,245622
81,38,212549
81,39,106963
81,40,1.46404e+06
81,48,-212549
81,49,-106963
81,50,-1.46404e+06
81,127,-353835
81,128,355357
81,129,1.04946e+06
81,137,353835
81,138,-355357
81,139,-1.04946e+06
82,38,50823.7
82,39,7109.4
82,40,4927.94
82,70,-50823.7
82,71,-7109.4
82,72,-4927.94
82,127,35470.4
82,128,-14042.6
82,129,13034.4
82,159,-35470.4
82,160,14042.6
82,161,-13034.4
83,38,5346.02
83,39,38612
83,40,5558.24
83,70,-5346.02
83,71,-38612
83,72,-5558.24
83,127,11469.3
83,128,26688.9
83,129,-7496.81
83,159,-11469.3
83,160,-26688.9
83,161,7496.81
84,38,4930.45
84,39,2481.19
84,40,33961.1
84,70,-4930.45
84,71,-2481.19
84,72,-33961.1
84,127,-8207.82
84,128,8243.12
84,129,24344.1
84,159,8207.82
84,160,-8243.12
84,161,-24344.1
85,41,4.96278e+06
85,42,694211
85,43,481198
85,45,-4.96278e+06
85,46,-694211
85,47,-481198
85,130,3.46358e+06
85,131,-1.37122e+06
85,132,1.27276e+06
85,134,-3.46358e+06
85,135,1.37122e+06
85,136,-1.27276e+06
86,41,579486
86,42,4.18537e+06
86,43,602489
86,45,-579486
86,46,-4.18537e+06
86,47,-602489
86,130,1.24323e+06
86,131,2.89297e+06
86,132,-812622
86,134,-1.24323e+06
86,135,-2.89297e+06
86,136,812622
87,41,1.34736e+06
87,42,678041
87,43,9.28063e+06
87,45,-1.34736e+06
87,46,-678041
87,47,-9.28063e+06
87,130,-2.24297e+06
87,131,2.25262e+06
87,132,6.65256e+06
87,134,2.24297e+06
87,135,-2.25262e+06
87,136,-6.65256e+06
88,41,5.51453e+08
88,42,7.71392e+07
88,43,5.34696e+07
88,76,-5.51453e+08
88,77,-7.71392e+07
88,78,-5.34696e+07
88,130,3.84865e+08
88,131,-1.52366e+08
88,132,1.41427e+08
88,165,-3.84865e+08
88,166,1.52366e+08
88,167,-1.41427e+08
89,41,1.27125e+06
89,42,9.18167e+06
89,43,1.32171e+06
89,76,-1.27125e+06
89,77,-9.18167e+06
89,78,-1.32171e+06
89,130,2.72733e+06
89,131,6.34645e+06
89,132,-1.78269e+06
89,165,-2.72733e+06
89,166,-6.34645e+06
89,167,1.78269e+06
90,41,7.48563e+07
90,42,3.76705e+07
90,43,5.15612e+08
90,76,-7.48563e+07
90,77,-3.76705e+07
90,78,-5.15612e+08
90,130,-1.24615e+08
90,131,1.25151e+08
90,132,3.69602e+08
90,165,1.24615e+08
90,166,-1.25151e+08
90,167,-3.69602e+08
91,41,682529
91,42,95474.5
91,43,66178.9
91,73,-682529
91,74,-95474.5
91,75,-66178.9
91,130,476344
91,131,-188583
91,132,175043
91,162,-476344
91,163,188583
91,164,-175043
92,41,58109.8
92,42,419701
92,43,60416.5
92,73,-58109.8
92,74,-419701
92,75,-60416.5
92,130,124668
92,131,290101
92,132,-81488.2
92,162,-124668
92,163,-290101
92,164,81488.2
93,41,129710
93,42,65275
93,43,893445
93,73,-129710
93,74,-65275
93,75,-893445
93,130,-215930
93,131,216859
93,132,640441
93,162,215930
93,163,-216859
93,164,-640441
94,44,936512
94,77,-936512
94,133,801516
94,166,-801516
95,41,-4.96296e+06
95,42,-694236
95,43,-481215
95,45,4.96296e+06
95,46,694236
95,47,481215
95,130,-3.4637e+06
95,131,1.37127e+06
95,132,-1.27281e+06
95,134,3.4637e+06
95,135,-1.37127e+06
95,136,1.27281e+06
96,41,-579504
96,42,-4.1855e+06
96,43,-602508
96,45,579504
96,46,4.1855e+06
96,47,602508
96,130,-1.24326e+06
96,131,-2.89306e+06
96,132,812648
96,134,1.24326e+06
96,135,2.89306e+06
96,136,-812648
97,41,-1.34738e+06
97,42,-678054
97,43,-9.2808e+06
97,45,1.34738e+06
97,46,678054
97,47,9.2808e+06
97,130,2.24301e+06
97,131,-2.25266e+06
97,132,-6.65268e+06
97,134,-2.24301e+06
97,135,2.25266e+06
97,136,6.65268e+06
98,38,-1.67071e+06
98,39,-233705
98,40,-161994
98,48,1.67071e+06
98,49,233705
98,50,161994
98,127,-1.16601e+06
98,128,461618
98,129,-428474
98,137,1.16601e+06
98,138,-461618
98,139,428474
99,38,-175174
99,39,-1.2652e+06
99,40,-182127
99,48,175174
99,49,1.2652e+06
99,50,182127
99,127,-375817
99,128,-874519
99,129,245649
99,137,375817
99,138,874519
99,139,-245649
100,38,-212574
100,39,-106975
100,40,-1.46421e+06
100,48,212574
100,49,106975
100,50,1.46421e+06
100,127,353875
100,128,-355398
100,129,-1.04958e+06
100,137,-353875
100,138,355398
100,139,1.04958e+06
101,48,356280
101,49,49837.7
101,50,34545.4
101,51,-356280
101,52,-49837.7
101,53,-34545.4
101,137,248652
101,138,-98440.2
101,139,91372.3
101,140,-248652
101,141,98440.2
101,142,-91372.3
102,48,36332.3
102,49,262412
102,50,37774.6
102,51,-36332.3
102,52,-262412
102,53,-37774.6
102,137,77947.1
102,138,181382
102,139,-50949.4
102,140,-77947.1
102,141,-181382
102,142,50949.4
103,48,44089.4
103,49,22187.5
103,50,303689
103,51,-44089.4
103,52,-22187.5
103,53,-303689
103,137,-73396.4
103,138,73712.1
103,139,217691
103,140,73396.4
103,141,-73712.1
103,142,-217691
104,48,-356486
104,49,-49866.5
104,50,-34565.4
104,51,356486
104,52,49866.5
104,53,34565.4
104,137,-248796
104,138,98497.2
104,139,-91425.2
104,140,248796
104,141,-98497.2
104,142,91425.2
105,48,-36351.6
105,49,-262552
105,50,-37794.6
105,51,36351.6
105,52,262552
105,53,37794.6
105,137,-77988.5
105,138,-181478
105,139,50976.4
105,140,77988.5
105,141,181478
105,142,-50976.4
106,48,-44114
106,49,-22199.8
106,50,-303858
106,51,44114
106,52,22199.8
106,53,303858
106,137,73437.4
106,138,-73753.3
106,139,-217812
106,140,-73437.4
106,141,73753.3
106,142,217812
107,51,1.0481e+06
107,52,146612
107,53,101625
107,54,-1.0481e+06
107,55,-146612
107,56,-101625
107,140,731481
107,141,-289590
107,142,268798
107,143,-731481
107,144,289590
107,145,-268798
108,51,49242.9
108,52,355660
108,53,51197.6
108,54,-49242.9
108,55,-355660
108,56,-51197.6
108,140,105645
108,141,245835
108,142,-69054
108,143,-105645
108,144,-245835
108,145,69054
109,51,95138.9
109,52,47877.5
109,53,655319
109,54,-95138.9
109,55,-47877.5
109,56,-655319
109,140,-158379
109,141,159061
109,142,469747
109,143,158379
109,144,-159061
109,145,-469747
110,51,-1.05434e+06
110,52,-147485
110,53,-102230
110,54,1.05434e+06
110,55,147485
110,56,102230
110,140,-735835
110,141,291314
110,142,-270398
110,143,735835
110,144,-291314
110,145,270398
111,51,-49326.8
111,52,-356266
111,53,-51284.9
111,54,49326.8
111,55,356266
111,56,51284.9
111,140,-105825
111,141,-246254
111,142,69171.8
111,143,105825
111,144,246254
111,145,-69171.8
112,51,-95454.1
112,52,-48036.1
112,53,-657490
112,54,95454.1
112,55,48036.1
112,56,657490
112,140,158904
112,141,-159588
112,142,-471304
112,143,-158904
112,144,159588
112,145,471304
113,54,7.24113e+06
113,55,1.01291e+06
113,56,702109
113,57,-7.24113e+06
113,58,-1.01291e+06
113,59,-702109
113,143,5.05366e+06
113,144,-2.00072e+06
113,145,1.85707e+06
113,146,-5.05366e+06
113,147,2.00072e+06
113,148,-1.85707e+06
114,54,596773
114,55,4.31023e+06
114,56,620463
114,57,-596773
114,58,-4.31023e+06
114,59,-620463
114,143,1.28031e+06
114,144,2.97927e+06
114,145,-836864
114,146,-1.28031e+06
114,147,-2.97927e+06
114,148,836864
115,54,983114
115,55,494741
115,56,6.77172e+06
115,57,-983114
115,58,-494741
115,59,-6.77172e+06
115,143,-1.63661e+06
115,144,1.64365e+06
115,145,4.85412e+06
115,146,1.63661e+06
115,147,-1.64365e+06
115,148,-4.85412e+06
116,54,-7.24779e+06
116,55,-1.01385e+06
116,56,-702756
116,57,7.24779e+06
116,58,1.01385e+06
116,59,702756
116,143,-5.05831e+06
116,144,2.00257e+06
116,145,-1.85878e+06
116,146,5.05831e+06
116,147,-2.00257e+06
116,148,1.85878e+06
117,54,-597033
117,55,-4.31211e+06
117,56,-620733
117,57,597033
117,58,4.31211e+06
117,59,620733
117,143,-1.28087e+06
117,144,-2.98057e+06
117,145,837229
117,146,1.28087e+06
117,147,2.98057e+06
117,148,-837229
118,54,-983843
118,55,-495107
118,56,-6.77673e+06
118,57,983843
118,58,495107
118,59,6.77673e+06
118,143,1.63782e+06
118,144,-1.64487e+06
118,145,-4.85771e+06
118,146,-1.63782e+06
118,147,1.64487e+06
118,148,4.85771e+06
119,60,1.09969e+07
119,61,1.53829e+06
119,62,1.06628e+06
119,86,-1.09969e+07
119,87,-1.53829e+06
119,88,-1.06628e+06
119,149,7.09815e+06
119,150,-2.843e+06
119,151,2.62353e+06
119,175,-7.09815e+06
119,176,2.843e+06
119,177,-2.62353e+06
120,60,1.58524e+06
120,61,1.14495e+07
120,62,1.64816e+06
120,86,-1.58524e+06
120,87,-1.14495e+07
120,88,-1.64816e+06
120,149,3.14539e+06
120,150,7.40489e+06
120,151,-2.06791e+06
120,175,-3.14539e+06
120,176,-7.40489e+06
120,177,2.06791e+06
121,60,1.56073e+06
121,61,785417
121,62,1.07503e+07
121,86,-1.56073e+06
121,87,-785417
121,88,-1.07503e+07
121,149,-2.40293e+06
121,150,2.44149e+06
121,151,7.16844e+06
121,175,2.40293e+06
121,176,-2.44149e+06
121,177,-7.16844e+06
122,19,-354740
122,20,-49622.2
122,21,-34396
122,60,354740
122,61,49622.2
122,62,34396
122,108,-228973
122,109,91709.5
122,110,-84630
122,149,228973
122,150,-91709.5
122,151,84630
123,19,-51136.7
123,20,-369338
123,21,-53166.6
123,60,51136.7
123,61,369338
123,62,53166.6
123,108,-101464
123,109,-238867
123,110,66706.8
123,149,101464
123,150,238867
123,151,-66706.8
124,19,-50346
124,20,-25336
124,21,-346785
124,60,50346
124,61,25336
124,62,346785
124,108,77514
124,109,-78757.9
124,110,-231240
124,149,-77514
124,150,78757.9
124,151,231240
125,63,4415.01
125,64,617.587
125,65,428.085
125,66,-4415.01
125,67,-617.587
125,68,-428.085
125,152,2849.74
125,153,-1141.4
125,154,1053.28
125,155,-2849.74
125,156,1141.4
125,157,-1053.29
126,63,508.579
126,64,3673.25
126,65,528.768
126,66,-508.579
126,67,-3673.25
126,68,-528.768
126,152,1009.11
126,153,2375.65
126,154,-663.432
126,155,-1009.11
126,156,-2375.65
126,157,663.432
127,63,480.172
127,64,241.641
127,65,3307.44
127,66,-480.172
127,67,-241.641
127,68,-3307.44
127,152,-739.285
127,153,751.149
127,154,2205.44
127,155,739.285
127,156,-751.149
127,157,-2205.44
128,152,85219.6
128,178,-85219.6
129,153,67244.2
129,179,-67244.2
130,65,-3.8859e-12
130,154,61751
130,180,-61751
131,32,-305760
131,33,-42770.8
131,34,-29646.9
131,66,305760
131,67,42770.8
131,68,29646.9
131,121,-197358
131,122,79047.1
131,123,-72945
131,155,197358
131,156,-79047.1
131,157,72945
132,32,-34643.5
132,33,-250215
132,34,-36018.7
132,66,34643.5
132,67,250215
132,68,36018.7
132,121,-68739
132,122,-161825
132,123,45191.8
132,155,68739
132,156,161825
132,157,-45191.8
133,32,-32669.1
133,33,-16440.3
133,34,-225026
133,66,32669.1
133,67,16440.3
133,68,225026
133,121,50298.1
133,122,-51105.3
133,123,-150050
133,155,-50298.1
133,156,51105.3
133,157,150050
134,67,1.05859e+06
134,69,-1.05859e+06
134,156,608236
134,158,-608236
135,63,-4317.01
135,64,-603.878
135,65,-418.583
135,66,4317.01
135,67,603.878
135,68,418.583
135,152,-2786.48
135,153,1116.06
135,154,-1029.9
135,155,2786.48
135,156,-1116.06
135,157,1029.9
136,63,-492.938
136,64,-3560.28
136,65,-512.506
136,66,492.938
136,67,3560.28
136,68,512.506
136,152,-978.078
136,153,-2302.59
136,154,643.028
136,155,978.078
136,156,2302.59
136,157,-643.028
137,63,-461.252
137,64,-232.12
137,65,-3177.12
137,66,461.252
137,67,232.12
137,68,3177.12
137,152,710.155
137,153,-721.552
137,154,-2118.54
137,155,-710.156
137,156,721.552
137,157,2118.54
138,67,-1.05875e+06
138,69,1.05875e+06
138,156,-608329
138,158,608329
139,35,-58653.5
139,36,-8204.65
139,37,-5687.12
139,70,58653.5
139,71,8204.65
139,72,5687.12
139,124,-40934.9
139,125,16206
139,126,-15042.4
139,159,40934.9
139,160,-16206
139,161,15042.4
140,35,-6178.65
140,36,-44625.7
140,37,-6423.92
140,70,6178.65
140,71,44625.7
140,72,6423.92
140,124,-13255.6
140,125,-30845.7
140,126,8664.42
140,159,13255.6
140,160,30845.7
140,161,-8664.42
141,35,-5695.86
141,36,-2866.38
141,37,-39233.2
141,70,5695.86
141,71,2866.38
141,72,39233.2
